Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
EPC,Energizer Holdings Inc.,84.08,$5.23B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/epc,
ETE,Energy Transfer Equity L.P.,23.45,$24.73B,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete,
ETP,ENERGY TRANSFER PARTNERS,46.85,$23.89B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/etp,
ERF,Enerplus Corporation,5.89,$1.22B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/erf,
ENI,Enersis S A,13.28,$13.04B,1993,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eni,
ENS,Enersys,65.49,$3.04B,2004,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ens,
EGL,Engility Holdings Inc.,28.9,$1.06B,2015,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl,
E,ENI S.p.A.,36.02,$65.45B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/e,
ENLK,EnLink Midstream Partners LP,18.51,$6.07B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlk,
ENLC,EnLink Midstream LLC,22.68,$3.72B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlc,
EBF,Ennis Inc.,18.94,$488.86M,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ebf,
ENVA,Enova International Inc.,13.23,$436.59M,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/enva,
NPO,Enpro Industries,44.99,$987.81M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/npo,
ESV,ENSCO plc,16.59,$3.91B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/esv,
ETM,Entercom Communications Corporation,11.35,$449.67M,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/etm,
EAA,Entergy Arkansas Inc.,25.79,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eaa,
EAB,Entergy Arkansas Inc.,24.96,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eab,
EAE,Entergy Arkansas Inc.,23.68,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eae,
ETR,Entergy Corporation,69.3,$12.44B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/etr,
ELA,Entergy Louisiana Inc.,25.202,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ela,
ELB,Entergy Louisiana Inc.,25.45,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elb,
ELJ,Entergy Louisiana Inc.,25.71,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elj,
ELU,Entergy Louisiana Inc.,23.94,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elu,
EFM,Entergy Mississippi Inc.,25.66,$220.93M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/efm,
EMQ,Entergy Mississippi Inc.,26.2165,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/emq,
EMZ,Entergy Mississippi Inc.,25.9283,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/emz,
ENJ,Entergy New Orleans Inc.,24.99,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/enj,
EZT,Entergy Texas Inc,25.84,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ezt,
EPD,Enterprise Products Partners L.P.,28.89,$57.87B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/epd,
EVC,Entravision Communications Corporation,8.37,$737.25M,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/evc,
ENV,Envestnet Inc,29.9,$1.06B,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/env,
EVHC,Envision Healthcare Holdings Inc.,35.71,$6.63B,2013,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/evhc,
EVA,Enviva Partners LP,15.25,$363.11M,2015,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/eva,
ENZ,Enzo Biochem Inc.,4.01,$184.71M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/enz,
EOG,EOG Resources Inc.,87.5,$48.05B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eog,
EPE,EP Energy Corporation,6.81,$1.69B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epe,
EPAM,EPAM Systems Inc.,79.21,$3.94B,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/epam,
EPR,EPR Properties,55.49,$3.21B,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/epr,
EPR^C,EPR Properties,22.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c,
EPR^E,EPR Properties,31.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e,
EPR^F,EPR Properties,24.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^f,
EQT,EQT Corporation,76.44,$11.65B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eqt,
EQGP,EQT GP Holdings LP,27.71,$7.38B,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqgp,
EQM,EQT Midstream Partners LP,78.01,$5.52B,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqm,
EFX,Equifax Inc.,106.36,$12.58B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/efx,
EQC,Equity Commonwealth,29.11,$3.78B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqc,
EQC^D,Equity Commonwealth,24.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d,
EQC^E,Equity Commonwealth,25.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^e,
EQCO,Equity Commonwealth,23.56,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqco,
ELS,Equity Lifestyle Properties Inc.,61.59,$5.19B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/els,
ELS^C,Equity Lifestyle Properties Inc.,26.08,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c,
EQY,Equity One Inc.,25.9,$3.35B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqy,
EQR,Equity Residential,78.74,$28.67B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqr,
EQS,Equus Total Return Inc.,1.72,$21.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs,
ERA,Era Group Inc.,18.26,$375.83M,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/era,
EROS,Eros International PLC,26.42,$1.52B,2013,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/eros,
ESE,ESCO Technologies Inc.,37.59,$981.06M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ese,
ESNT,Essent Group Ltd.,26.52,$2.46B,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esnt,
ESS,Essex Property Trust Inc.,233.37,$15.34B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess,
ESS^H,Essex Property Trust Inc.,25.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ess^h,
EL,Estee Lauder Companies Inc. (The),84.77,$32.08B,1995,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/el,
ESL,Esterline Technologies Corporation,73.95,$2.18B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esl,
DEG,Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.,22.67,$9.31B,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/deg,
ETH,Ethan Allen Interiors Inc.,27.6,$784.04M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/eth,
EURN,Euronav NV,15.79,$2.51B,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/eurn,
EEA,European Equity Fund Inc. (The),8.226,$71.72M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea,
EVER,EverBank Financial Corp.,20.29,$2.53B,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ever,
EVER^A,EverBank Financial Corp.,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ever^a,
EVR,Evercore Partners Inc,51.87,$1.88B,2006,Finance,Investment Managers,http://www.nasdaq.com/symbol/evr,
RE,Everest Re Group Ltd.,178.51,$7.89B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/re,
EVRI,Everi Holdings Inc.,5.22,$344.2M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/evri,
ES,Eversource Energy,52.24,$16.57B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es,
EVTC,Evertec Inc.,19.14,$1.48B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/evtc,
EVDY,Everyday Health Inc.,9.49,$306.13M,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/evdy,
EVGN,Evogene Ltd.,8.35,$212.04M,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/evgn,
EVH,Evolent Health Inc,16.44,$969.74M,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evh,
EXAM,ExamWorks Group Inc.,28.4,$1.18B,2010,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/exam,
EXAR,Exar Corporation,6.67,$320.88M,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar,
XCO,EXCO Resources NL,1.25,$346.48M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xco,
EXC,Exelon Corporation,30.46,$26.24B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc,
EXCU,Exelon Corporation,44.11,$38.01B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/excu,
EXPR,Express Inc.,18.66,$1.58B,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr,
STAY,Extended Stay America Inc.,17.45,$3.57B,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/stay,
EXH,Exterran Holdings Inc.,23.33,$1.62B,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/exh,
EXR,Extra Space Storage Inc,77.31,$9.5B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/exr,
XOM,Exxon Mobil Corporation,82.48,$343.9B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/xom,
FNB,F.N.B. Corporation,13.08,$2.29B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnb,
FNB^E,F.N.B. Corporation,29.01,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnb^e,
FN,Fabrinet,20.9,$740.71M,2010,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/fn,
FDS,FactSet Research Systems Inc.,165.37,$6.85B,1996,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/fds,
FICO,Fair Isaac Corporation,89.51,$2.79B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/fico,
FMSA,Fairmount Santrol Holdings Inc.,2.88,$464.9M,2014,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/fmsa,
FPI,Farmland Partners Inc.,11.05,$128.4M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fpi,
FFG,FBL Financial Group Inc.,61.81,$1.53B,1996,Finance,Life Insurance,http://www.nasdaq.com/symbol/ffg,
FCB,FCB Financial Holdings Inc.,32.07,$1.33B,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/fcb,
AGM,Federal Agricultural Mortgage Corporation,29.39,$324.44M,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/agm,
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm.a,
AGM^A,Federal Agricultural Mortgage Corporation,25.7776,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^a,
AGM^B,Federal Agricultural Mortgage Corporation,26.75,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^b,
AGM^C,Federal Agricultural Mortgage Corporation,25.4999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agm^c,
FRT,Federal Realty Investment Trust,143.51,$9.92B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/frt,
FSS,Federal Signal Corporation,14.4,$900.04M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/fss,
FTT,Federated Enhanced Treasury Income Fund,13.6,$116.63M,2010,n/a,n/a,http://www.nasdaq.com/symbol/ftt,
FII,Federated Investors Inc.,29.87,$3.13B,1998,Finance,Investment Managers,http://www.nasdaq.com/symbol/fii,
FPT,Federated Premier Intermediate Municipal Income Fund,13.23,$92.38M,2002,n/a,n/a,http://www.nasdaq.com/symbol/fpt,
FMN,Federated Premier Municipal Income Fund,14.69,$90.87M,2002,n/a,n/a,http://www.nasdaq.com/symbol/fmn,
FDX,FedEx Corporation,152.48,$43.06B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/fdx,
FCH,FelCor Lodging Trust Incorporated,8.16,$1.17B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fch,
FCH^A,FelCor Lodging Trust Incorporated,24.79,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fch^a,
FGP,Ferrellgas Partners L.P.,20.62,$2.07B,1994,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fgp,
FOE,Ferro Corporation,12.49,$1.09B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/foe,
FCAM,Fiat Chrysler Automobiles N.V.,139.16,n/a,2014,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/fcam,
FCAU,Fiat Chrysler Automobiles N.V.,16.22,$27.54B,2014,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/fcau,
FBR,Fibria Celulose S.A.,14.48,$8.02B,1997,Basic Industries,Paper,http://www.nasdaq.com/symbol/fbr,
FGL,Fidelity and Guaranty Life,27.07,$1.59B,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/fgl,
FNF,Fidelity National Financial Inc.,36.09,$12.91B,2014,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/fnf,
FNFV,Fidelity National Financial Inc.,11.96,$4.28B,2014,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/fnfv,
FIS,Fidelity National Information Services Inc.,70.35,$19.81B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/fis,
FMO,Fiduciary/Claymore MLP Opportunity Fund,17.84,$586.09M,2004,n/a,n/a,http://www.nasdaq.com/symbol/fmo,
FSCE,Fifth Street Finance Corp.,24.91,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsce,
FAC,First Acceptance Corporation,2.89,$118.61M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fac,
FAF,First American Corporation (The),40.41,$4.39B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/faf,
FBP,First BanCorp.,3.81,$818.09M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbp,
FBS^A,First Banks Inc.,24.9899,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbs^a,
FCF,First Commonwealth Financial Corporation,9.12,$811.33M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcf,
FDC,First Data Corporation,16,$16000,2015,n/a,n/a,http://www.nasdaq.com/symbol/fdc,
FHN,First Horizon National Corporation,13.8,$3.23B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fhn,
FHN^A,First Horizon National Corporation,24.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhn^a,
FR,First Industrial Realty Trust Inc.,21.96,$2.43B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fr,
AG,First Majestic Silver Corp.,4.06,$631.52M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ag,
FMD,First Marblehead Corporation (The),3.83,$44.69M,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/fmd,
FNFG^B,First Niagara Financial Group Inc.,27.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fnfg^b,
FPO,First Potomac Realty Trust,11.54,$678.07M,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/fpo,
FPO^A,First Potomac Realty Trust,25.415,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpo^a,
FRC,FIRST REPUBLIC BANK,63.28,$9B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc,
FRC^A,FIRST REPUBLIC BANK,26.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^a,
FRC^B,FIRST REPUBLIC BANK,25.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^b,
FRC^C,FIRST REPUBLIC BANK,24.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^c,
FRC^D,FIRST REPUBLIC BANK,24.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^d,
FRC^E,FIRST REPUBLIC BANK,26.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^e,
FRC^F,FIRST REPUBLIC BANK,24.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/frc^f,
FFA,First Trust,13.3599,$266.84M,2004,n/a,n/a,http://www.nasdaq.com/symbol/ffa,
FMY,First Trust,14.5245,$61.19M,2005,n/a,n/a,http://www.nasdaq.com/symbol/fmy,
FAV,First Trust Dividend and Income Fund,8.33,$68.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fav,
FDEU,First Trust Dynamic Europe Equity Income Fund,20,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/fdeu,
FIF,First Trust Energy Infrastructure Fund,18.96,$332.75M,2011,n/a,n/a,http://www.nasdaq.com/symbol/fif,
FSD,First Trust High Income Long Short Fund,14.84,$535.07M,2010,n/a,n/a,http://www.nasdaq.com/symbol/fsd,
FPF,First Trust Intermediate Duration Preferred & Income Fund,21.78,$1.32B,2013,n/a,n/a,http://www.nasdaq.com/symbol/fpf,
FEI           ,First Trust MLP and Energy Income Fund,17.12,$777.92M,2012,n/a,n/a,http://www.nasdaq.com/symbol/fei           ,
FPL,First Trust New Opportunities MLP & Energy Fund,14.48,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/fpl,
FCT,First Trust Senior Floating Rate Income Fund II,12.74,$340.12M,2004,n/a,n/a,http://www.nasdaq.com/symbol/fct,
FGB,First Trust Specialty Finance and Financial Opportunities Fund,6.31,$90.13M,2007,n/a,n/a,http://www.nasdaq.com/symbol/fgb,
FHY,First Trust Strategic High Income Fund II,12.0201,$101.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhy,
FEO,First Trust/Aberdeen Emerging Opportunity Fund,14.0599,$74.91M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feo,
FAM,First Trust/Aberdeen Global Opportunity Income Fund,10.38,$180.72M,2006,n/a,n/a,http://www.nasdaq.com/symbol/fam,
FE,FirstEnergy Corporation,32.5,$13.73B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/fe,
FMER^A,FirstMerit Corporation,25.2711,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmer^a,
FIT,Fitbit Inc.,36.9,$7.63B,2015,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/fit,
OAKS,Five Oaks Investment Corp.,7.01,$103.22M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/oaks,
OAKS^A,Five Oaks Investment Corp.,20.2799,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oaks^a,
FVE,Five Star Quality Care Inc.,3.44,$168.72M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/fve,
FBC,Flagstar Bancorp Inc.,21.1,$1.19B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fbc,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,22.86,$437.92M,2013,n/a,n/a,http://www.nasdaq.com/symbol/dfp,
PFD,Flaherty & Crumrine Preferred Income Fund Incorporated,12.9699,$142.48M,1991,n/a,n/a,http://www.nasdaq.com/symbol/pfd,
PFO,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,10.68,$131.35M,1992,n/a,n/a,http://www.nasdaq.com/symbol/pfo,
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,19.75,$858.61M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ffc,
FLC,Flaherty & Crumrine Total Return Fund Inc,19.33,$191.32M,2003,n/a,n/a,http://www.nasdaq.com/symbol/flc,
FLT,FleetCor Technologies Inc.,145.65,$13.41B,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/flt,
FLTX,Fleetmatics Group PLC,54.36,$2.09B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/fltx,
FTK,Flotek Industries Inc.,19.64,$1.05B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ftk,
FLO,Flowers Foods Inc.,26.01,$5.47B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/flo,
FLS,Flowserve Corporation,41.82,$5.58B,n/a,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/fls,
FLR,Fluor Corporation,44.66,$6.47B,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/flr,
FLY,Fly Leasing Limited,13.21,$547.81M,2007,n/a,n/a,http://www.nasdaq.com/symbol/fly,
FMC,FMC Corporation,37.8,$5.05B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fmc,
FTI,FMC Technologies Inc.,34.09,$7.82B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti,
FMX,Fomento Economico Mexicano S.A.B. de C.V.,96.9,$6.93B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/fmx,
FL,Foot Locker Inc.,70.06,$9.77B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fl,
F,Ford Motor Company,15.28,$60.63B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/f,
FELP,Foresight Energy LP,7.95,$1.03B,2014,Energy,Coal Mining,http://www.nasdaq.com/symbol/felp,
FCE.A,Forest City Enterprises Inc,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fce.a,
FCE.B,Forest City Enterprises Inc,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fce.b,
FOR,Forestar Group Inc,14.3,$480.69M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/for,
FDI,Fort Dearborn Income Securities Inc.,14.6,$128.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdi,
FIG,Fortress Investment Group LLC,5.81,$2.57B,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/fig,
FTAI,Fortress Transportation and Infrastructure Investors LLC,14.56,$1.1B,2015,n/a,n/a,http://www.nasdaq.com/symbol/ftai,
FSM,Fortuna Silver Mines Inc.,2.92,$376.92M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/fsm,
FBHS,Fortune Brands Home & Security Inc.,48.84,$7.81B,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/fbhs,
FET,Forum Energy Technologies Inc.,13.65,$1.23B,2012,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fet,
FNV,Franco-Nevada Corporation,52.1,$8.17B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/fnv,
FC,Franklin Covey Company,16.89,$279.77M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/fc,
FSB,Franklin Financial Network Inc.,23.46,$246.77M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/fsb,
BEN,Franklin Resources Inc.,38.47,$23.61B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ben,
